Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
138842.0,0.101664,0.49798,-0.873269,0.164132,0.043268,-1.137921,-0.194295,0.968978,0.031674,-0.598398,0.367568,-1.302295,-0.03428,0.257837,-1.157152,1.421534,0.687028,0.048041,0.517641,-1.445883,-0.720264,2.890631,1.140777,-1.861149,1.337545,0.540389,0.153578,0.035283,15.44,0
138911.0,-0.612832,-2.067465,-0.596674,1.377135,-0.647208,0.434744,1.323829,0.610084,-0.665823,-1.443806,-0.866034,1.01381,0.370792,0.527097,1.160983,-0.996643,-1.488204,-0.941552,0.781346,-1.160711,-0.470781,-0.263013,1.243443,0.674394,-0.782397,0.776593,0.382132,-1.041347,9.02,0
138931.0,1.238332,-1.117181,-0.415428,0.698775,-0.647627,0.891963,0.968126,-0.284579,0.587706,2.051507,-0.183206,-0.421902,0.757084,-0.765637,-0.847781,-0.274778,-1.187084,-1.293207,0.305029,-0.044573,0.251747,0.473663,-1.244761,0.240861,0.557983,1.718704,1.06826,-1.820682,64.39,0
138937.0,-0.138226,0.59306,-0.272017,0.507284,1.287902,-1.846149,0.128708,-1.749404,-0.42258,0.905041,0.966695,0.304864,-0.260424,1.060788,1.378049,-0.382335,-0.964336,-0.041308,-0.980935,0.433203,1.766117,0.309496,0.673146,0.496742,-0.505611,-0.26949,0.160828,-0.083387,53.06,0
138953.0,-0.142847,-1.826006,-0.196444,0.664148,0.899885,-0.079138,-0.511267,0.379653,-1.004866,-0.050903,-1.505558,1.046392,-2.215778,-1.467912,-0.216047,-0.601172,0.373881,0.422593,-0.708743,-0.65431,-0.520628,-0.240538,-0.937532,0.041063,-0.994355,0.38916,-0.303046,0.946936,2.39,0
138961.0,0.795029,-0.198433,-0.969097,-0.591868,-0.028224,-0.875813,-0.137641,-1.128456,-0.86302,-2.559915,0.408001,0.930812,0.870253,-2.077534,2.056145,0.99381,1.703367,0.98032,0.607481,-0.708615,-1.946803,-0.037554,-0.001522,0.754135,-0.929818,2.244486,-1.131129,0.245897,37.85,0
138979.0,-0.219876,-1.066576,1.858613,0.698055,-0.692228,1.468095,-0.683054,-2.116142,-0.85664,-0.196977,-0.181389,0.42836,0.062664,1.351917,-0.484917,-1.28448,-0.997935,-1.542758,-0.336488,0.717697,0.960742,0.308539,0.015884,-0.941931,1.742724,-0.520788,1.260163,0.013952,53.69,0
138982.0,1.171562,-0.25175,-0.516709,-0.175792,1.596033,1.591728,-0.635275,-0.653079,-0.985703,0.289878,1.045853,0.437527,0.789889,1.705235,1.276763,-0.405252,-0.851709,-0.344576,0.703999,-0.86677,-0.278829,-1.576893,0.638744,0.413929,0.84233,-0.966226,0.338391,-0.074637,15.07,0
138992.0,1.118984,-0.609517,1.566114,-0.676989,1.317233,0.547871,-2.115703,0.509821,0.130768,0.335656,-0.390203,-0.024104,0.329394,0.270438,1.73643,-0.897253,0.056772,-1.22183,-0.312412,-0.228835,-0.41721,-0.238352,0.15254,-0.737631,-0.1805,-0.679732,0.355204,-0.739964,31.9,0
138994.0,0.162178,-0.259507,0.736841,-0.905554,0.111841,-0.545985,0.398378,0.108851,1.210539,-0.182343,0.697525,-1.01128,-0.359277,-0.311806,1.082085,1.542805,0.578785,0.644669,0.227611,-0.680409,-1.666853,-0.212015,0.827147,-0.709266,-3.166626,-0.498119,0.251508,1.940555,11.37,0
138999.0,0.776891,2.148712,2.644784,0.133123,0.209307,1.290683,1.328518,-0.102109,0.85622,-1.675469,-0.892107,1.490384,-0.543923,-0.034636,-1.50718,0.58903,-0.721436,0.414285,1.046978,-0.732429,1.088732,1.343643,1.580858,-1.603321,0.418658,-0.378768,-0.139942,0.53221,13.13,0
139017.0,-0.311904,0.077244,0.234214,-0.038302,-0.237113,-0.319816,-0.522752,0.321569,-0.577322,1.318727,-0.161789,0.440733,0.035404,-1.145961,0.440266,0.090674,-0.461963,0.515775,-2.005581,0.44294,-0.388833,-2.195848,0.664164,0.781982,0.099352,-0.655766,-1.577209,0.171401,35.99,0
139026.0,-0.252873,0.777049,0.797884,0.104642,-0.167984,0.081268,-1.928937,-2.016197,-2.133511,1.023593,-0.07118,0.729986,1.194996,-1.19432,-0.697455,0.874544,0.218929,-0.39567,-0.104438,0.210173,0.331445,-0.813002,0.607207,-0.748529,0.601384,0.371142,1.11546,-0.831443,25.05,0
139052.0,0.192262,0.49134,-0.754664,-2.276666,0.105071,0.472468,-0.543546,0.383328,-1.146662,-0.801405,0.120832,-1.828662,-0.199405,-2.417253,-0.429975,-0.916219,-1.676997,-1.288975,-0.282017,-0.414796,-1.621633,-0.987777,-1.48084,0.156636,1.504157,-0.227544,0.215792,-0.744817,3.65,1
139054.0,-1.134457,0.027889,-0.52066,-2.314425,0.924085,2.106407,0.001785,0.110218,-2.336903,-0.207838,-0.146012,-0.038758,-0.186414,-1.007132,0.114399,0.34864,3.092952,-0.224427,0.205535,0.557114,0.474415,-0.057997,1.499084,-0.662696,-0.301766,0.65215,-0.013634,-0.513693,19.65,0
139205.0,1.302305,1.297251,1.435193,-0.800822,2.576067,1.732834,-1.50997,-0.063451,-0.8901,-1.032232,-0.43626,0.50651,0.818413,0.071833,-1.110406,-1.837475,0.660215,0.148365,0.539358,1.106281,-0.292211,1.0281,-0.008724,-0.739293,-0.005909,0.415983,0.23792,-0.795387,120.24,0
139238.0,0.426301,0.675973,-0.912588,-1.255415,-0.901833,0.107073,-0.345079,0.23554,0.001155,0.883825,-0.793007,-0.650646,0.489221,-2.689761,0.085316,0.000677,0.79401,0.809281,-1.074928,0.268705,-0.744085,1.428945,-1.012818,0.460283,-0.51539,0.391309,1.357016,1.367563,111.44,0
139245.0,0.420758,-0.910391,0.559611,-1.547762,0.106898,0.729206,-0.278794,-0.007833,-1.457471,2.745581,-1.881059,-0.545856,0.274781,-1.643906,1.420915,1.853118,-0.407562,-1.685571,0.083469,-0.104028,0.83995,0.572909,-0.023947,-0.769519,1.140966,-0.936266,0.422666,0.703905,9.51,0
139275.0,-0.087273,-0.308444,-0.437382,0.311468,-0.741185,0.167057,-1.215967,-0.887281,-1.288261,-0.262118,-0.012313,-1.251994,0.01191,-0.278809,-0.72133,-0.440164,0.915639,-1.354248,-0.980047,0.09222,0.087785,-0.31758,-1.240795,-0.265944,-0.258378,-0.20274,0.732651,-0.343241,16.68,0
139306.0,-2.00788,0.563415,-0.693772,-2.477134,-0.057282,-1.315766,0.614428,-0.370663,0.775134,0.307918,1.04298,0.617325,-1.736059,0.08259,-2.214925,0.410916,0.894839,-0.511788,0.033192,1.688773,0.406639,1.16929,-0.163314,0.20992,0.048283,-2.014678,-1.921889,0.677901,126.0,0
139310.0,2.144542,0.466507,2.053756,-0.604659,0.915711,1.619251,0.117298,0.476072,0.046127,-1.578566,-0.042109,-0.747196,0.154091,-0.110282,-0.682434,-0.407489,1.637708,0.008106,-0.348605,-1.564394,-1.820907,0.239961,0.643418,-0.524361,0.063477,0.878989,0.092228,-1.221862,14.78,0
139315.0,0.083381,-0.182678,2.296445,0.436232,-0.705742,0.597073,-0.872315,0.415786,0.248289,-0.080795,0.916629,0.409647,0.304419,-0.457631,1.696671,1.080901,0.05515,-1.348889,1.189539,-1.314957,0.071514,-0.6933,-1.147289,-1.633086,-0.289305,1.207182,0.885738,-0.510327,13.64,0
139317.0,1.378517,0.42153,-0.174981,-0.392628,-1.704059,0.569885,0.405219,0.396568,-0.52473,0.015328,0.772115,0.140698,-1.062226,0.225747,1.036755,-0.811701,0.36816,-0.516199,-0.040439,-0.673499,-0.152945,-1.625909,-2.944865,-0.903007,0.094877,-0.043598,1.178915,0.719144,25.65,0
139346.0,-1.587427,0.972978,-1.770981,0.668395,1.235056,-0.365015,0.677659,0.158418,-1.888893,0.12704,-0.186406,2.030262,-0.2977,-0.607455,0.388692,-0.698498,-0.204282,-0.024265,0.774048,-1.459231,-0.190824,0.829216,-0.036163,-1.659651,0.383256,0.729435,0.694661,-1.302453,8.87,0
139369.0,-1.336078,0.387123,1.624796,0.720388,0.817324,-0.161655,-1.327932,0.301553,0.427624,-0.074169,-1.135279,0.154604,0.054248,2.205392,-0.115581,1.351902,-1.121595,1.94946,-1.762431,-0.978448,0.868806,0.44639,-1.199281,0.553575,-1.112003,0.003928,-1.328036,-0.451522,19.62,0
139384.0,0.244918,-0.734783,-0.428701,0.067118,0.886939,-1.419006,1.089653,2.465616,0.254112,-0.585203,0.619609,-1.453048,0.285397,0.317633,-0.737599,0.202353,-0.188387,0.195339,-0.268988,-0.660252,0.020225,-1.197883,0.206957,0.683564,0.12611,0.170349,0.168222,-0.815844,53.14,0
139421.0,0.964505,-0.372932,0.236019,1.044586,0.223926,0.720252,-0.857765,-0.201995,-0.152043,0.806289,-0.913994,0.622731,1.06744,-0.269483,3.370948,2.090171,0.71468,-0.435308,0.144928,-0.30357,0.898697,0.539421,1.161394,0.92596,-0.209115,-1.329596,1.08965,0.08529,4.12,0
139436.0,-0.317236,-0.08277,0.098593,0.287154,-0.614208,1.753859,0.117305,0.062419,0.868186,-2.453322,0.780345,0.276391,0.833487,-1.007871,-0.785034,-0.464139,-0.583559,0.215089,-1.210811,2.241714,1.673238,-0.452237,-1.027764,0.849766,1.772674,1.226092,0.016038,-1.162398,3.46,0
139440.0,-0.07468,1.241818,0.972555,0.256996,-1.640231,0.338488,-0.383164,0.598892,0.170472,1.832918,0.624431,-0.722126,-0.453863,0.125147,-0.67078,-1.499347,2.335003,-0.835622,2.655636,-0.206236,-1.296471,0.086788,-0.141355,0.587502,0.136282,-1.071706,0.057861,-0.72792,1.72,0
139450.0,-0.280593,-0.006847,0.187841,-1.597286,-1.315304,0.646618,0.423559,1.152832,-0.914464,2.012835,-1.945371,0.760143,1.348908,-0.293914,-0.746037,0.165936,-0.036507,-0.333805,0.505967,1.839671,-0.126288,0.492367,1.880463,0.692229,2.175518,-1.111252,-1.231314,-1.51055,14.6,0
139517.0,0.844433,-0.557324,0.917767,-0.243256,0.335597,-1.016826,1.273874,-0.714218,1.600936,-0.37605,-0.183236,0.211605,0.51359,0.95792,-0.529356,-0.395962,-0.326955,-0.787876,0.409719,-0.766986,-0.057694,0.955759,0.510365,-0.333928,1.426342,-0.333058,-0.281736,1.437073,8.25,0
139524.0,1.829497,-1.040723,2.427984,0.075835,0.282557,0.633561,-0.295792,-1.06703,1.183406,-1.773778,-0.298746,-0.270425,0.255295,0.852526,1.197269,-1.118599,1.325355,-1.377385,-0.523856,2.782867,0.945548,1.130462,0.655076,2.330279,2.01688,0.637913,-0.115276,-0.618585,135.37,0
139527.0,-0.428401,0.257013,-0.521068,0.497991,1.220126,0.659771,-0.5395,0.755981,0.218968,0.239975,-1.459853,-0.438388,-0.267432,-1.007467,-0.749164,-0.367698,0.251037,-0.169705,1.396523,-0.103434,-0.248868,1.525921,1.054706,0.906853,-0.229159,-0.061244,0.220509,0.86202,2.0,0
139552.0,-0.819608,1.586845,-1.57907,-0.151231,1.991678,-0.152643,0.40139,-0.435224,1.142035,1.937579,0.170695,-0.559594,1.912122,1.890421,0.351959,1.365671,-1.771451,-0.430506,-0.368883,-0.15288,-1.042031,0.940257,-0.681619,0.403279,-0.326119,-0.003197,0.537485,0.198072,10.03,0
139594.0,-1.803451,0.021465,0.661451,-1.48726,-0.053126,0.633283,0.388036,-1.435249,-0.841003,1.090212,-0.012044,0.665698,0.355576,0.61502,0.761952,0.375161,1.589544,-0.83875,0.311037,-0.837365,0.510561,0.017154,-0.883427,0.417535,0.556869,0.16761,-1.688107,1.155772,29.53,0
139654.0,-0.620155,0.674616,-1.942067,-0.974646,0.748515,-0.828217,-0.687437,-0.001141,-0.682894,1.314496,0.369625,0.935724,-0.674901,0.130383,0.846476,0.406421,-0.832986,0.459206,0.965485,0.60575,-0.805051,0.434222,-0.03971,0.63382,-2.16662,1.403072,-1.787414,0.580041,5.06,0
139700.0,-1.292195,-0.947878,1.249255,1.953156,-0.512872,0.150309,0.628381,0.66208,1.236825,-0.912897,-0.064039,-0.189345,-1.509572,0.01285,-0.115915,0.844017,-0.183034,1.242385,0.365273,0.846077,1.291444,-2.283339,0.869555,0.975593,1.621317,-2.353151,1.12946,-1.279279,110.15,0
139709.0,0.647866,1.503297,-1.308564,0.146516,0.80818,2.101809,-0.467921,-0.421007,-0.198529,0.035281,-1.27874,1.731648,0.919331,-1.648912,-1.101439,0.468051,-0.460707,-1.086964,-0.409352,-0.336695,0.058292,0.31568,1.28046,-0.511512,1.426326,-1.04673,-0.338047,-1.566741,100.75,0
139741.0,1.0075,1.465264,-0.92188,-0.39109,1.235933,0.015216,0.591922,0.739303,0.65314,-0.703756,-0.256139,0.797218,-1.370378,-0.077494,1.108333,1.417349,-1.026825,1.211964,1.600839,-0.27123,1.064021,0.501951,0.768604,1.850272,-0.729262,-0.204292,-0.043735,0.03671,26.06,0
139746.0,-0.977514,-0.185176,0.866984,-1.539215,-0.514682,0.09538,1.352692,-0.838235,0.238548,-2.127636,-1.01641,-2.344823,-1.048993,-2.001738,-0.10453,-1.164317,-1.835103,0.495295,-0.478467,0.931929,1.846317,-0.371382,0.29782,0.380711,-0.73776,0.314571,0.834682,-0.154233,35.51,1
139784.0,0.463831,-0.077109,2.03346,0.317568,-0.039,-0.921207,-0.858206,0.352484,-0.060237,-0.985385,-0.3816,0.106407,-0.284147,0.05229,0.979129,1.524921,0.725897,-0.837512,-0.821482,-0.049449,-0.383607,-0.043546,-0.022337,0.723898,-0.447083,0.377353,1.834078,-0.692266,6.44,0
139790.0,0.936731,0.356761,1.114728,0.159989,0.579482,0.811895,-1.64042,-1.160041,0.764839,-1.531005,0.045424,0.904641,-0.289931,-0.394606,0.313266,0.73013,-1.223107,0.718315,-1.704715,0.836354,0.589273,-0.69717,0.755827,-1.075654,-0.521062,-1.759725,-0.608647,0.334653,49.55,0
139803.0,0.067149,0.087151,0.044029,-0.467825,0.369228,0.085951,-0.402097,1.769841,-1.428491,-0.239112,-0.168357,-0.012275,-0.315319,1.878845,1.378266,0.536158,-0.595325,-1.369956,1.159098,0.378841,-0.697061,-1.003429,0.381831,1.11735,1.021687,0.914679,0.860376,-0.452522,32.25,0
139806.0,-0.888955,-1.527532,1.241892,0.470402,-0.593161,0.116326,-0.440478,-0.002345,0.774608,1.378861,0.022131,-0.570366,-1.018845,0.037498,-2.027858,-1.050422,-0.352962,-0.655939,1.353249,-0.8643,1.214377,0.026564,0.043562,-0.32734,0.000226,0.663273,0.402347,-0.728684,63.16,0
139837.0,0.863399,-1.244427,1.193681,-0.142531,0.197322,0.661584,-0.150803,2.201035,-1.908138,1.623131,0.420648,0.075012,0.848085,-2.032082,0.163841,-0.820286,-1.412969,0.32471,0.075944,0.780982,1.093028,0.056892,-1.228339,-0.676512,-0.918914,-0.238091,-1.146781,0.52611,56.47,0
139856.0,0.573887,1.309908,-1.223607,-1.212993,0.274133,-1.752254,1.712349,-0.378571,-0.381319,0.316067,-0.780987,-0.032803,-0.15788,-1.21319,-0.62714,-0.827368,0.01395,0.529619,-1.030191,1.329385,0.810963,-0.799248,-0.842498,-1.807567,-0.608922,-0.229976,0.21025,-0.131833,18.91,0
139887.0,0.23055,-0.056041,-1.586408,-0.326687,-2.651895,0.796348,0.751224,0.555551,0.338478,0.914173,0.028084,-1.60654,-0.147544,-0.208459,0.314531,0.843586,-0.57327,0.913828,-0.459292,1.289746,0.238844,0.626161,0.270546,-0.59981,0.180555,-1.227128,0.757765,0.519452,41.81,0
139895.0,-0.466597,0.998461,-1.691484,-1.233232,1.587781,-1.342759,1.489874,-0.697427,0.310226,1.089558,2.289128,-1.110696,0.522138,0.934219,1.432641,-0.188043,1.247516,0.206606,-2.209695,0.479856,1.631182,-0.629815,-0.312956,0.1623,-0.078828,-0.748013,0.429548,0.360995,35.74,0
139914.0,0.414847,-0.327167,-1.358514,-0.894599,0.893152,-1.588447,-0.082653,0.947184,-0.50298,0.351051,-0.333535,-1.705215,0.782289,-1.826006,-0.889685,-1.085213,-0.635618,0.265214,-0.453291,-1.046196,-1.196068,-0.55041,0.386296,-0.480326,-0.029771,0.703907,0.321166,-0.835029,13.67,0
139928.0,1.030103,-1.335653,0.216398,0.607351,0.210238,0.351299,0.47987,2.283237,-1.086103,1.999634,0.948428,-1.22149,1.06676,0.487048,-0.363823,-0.245178,0.745935,0.568133,-1.925845,-0.420694,0.715151,-0.722943,0.190719,-0.335697,0.619187,-1.08913,1.125258,-0.351909,6.21,0
139957.0,-0.818767,1.475832,0.713296,-2.301759,-0.761809,0.609818,-0.851192,-0.079016,-0.679769,1.515483,-1.30037,-0.223548,1.448058,-0.243395,0.91538,0.225025,-1.778498,1.263832,-0.980815,0.759611,-1.084891,0.264251,1.144817,-0.324867,-0.769349,1.897088,-0.760758,0.164952,2.27,0
139958.0,0.407072,0.002204,0.127256,-0.452438,0.253444,-0.530362,-0.369916,-0.781164,-0.892067,-0.011344,0.732606,0.563047,-0.044289,0.057372,0.067669,-0.46166,0.171253,-0.396211,-1.408891,-0.327986,0.044772,0.193907,0.134055,0.477311,-0.122193,1.310695,0.93451,0.430982,36.75,0
140004.0,-0.633145,0.158956,-0.005541,0.614571,-0.321866,1.271128,-0.079284,0.046496,-0.747679,0.289054,-0.607756,1.968507,0.095927,0.365376,1.808118,0.310658,1.65787,-0.456924,-0.19101,0.474383,-0.158061,-0.679481,0.226401,0.724078,-0.834676,0.304057,0.200879,1.162093,68.45,0
140018.0,0.87855,-1.628465,1.820052,-1.276225,-0.149229,-0.928958,-0.414076,-0.454515,1.431071,-0.470577,-0.300335,-1.043921,0.56493,0.179474,-0.401291,-0.831361,-0.79987,-1.803559,0.555522,-0.730964,-0.448683,-0.077622,0.49523,0.525696,0.849663,0.262649,2.112629,-0.203515,20.92,0
140020.0,0.550523,0.01244,0.724876,-0.823397,-0.610266,-0.781638,-0.434748,0.084481,-1.095704,0.231507,-1.531174,1.634804,0.190491,-0.498595,1.210063,0.214764,-1.394669,-0.861999,-0.41066,1.096864,1.442535,-1.457776,-0.713006,2.616981,0.92847,-0.57018,-0.402268,1.137175,23.73,0
140058.0,0.621065,0.53995,1.092874,0.47733,0.158247,-1.837357,-0.924899,0.053362,0.500882,0.685101,-0.299269,0.455624,1.341129,0.470889,0.177511,0.20767,-1.086935,-1.063914,-1.470916,-0.904641,0.553168,0.104019,0.462281,0.749684,0.293006,-0.183724,-1.772927,1.125881,10.66,0
140065.0,0.735981,-0.716318,0.206977,0.313592,-0.056871,-0.60927,-0.90554,1.732156,0.073885,1.795139,-0.485895,-1.120648,-0.946598,-0.399506,-0.224526,1.529322,0.805233,-1.637428,-0.183994,0.405613,0.512511,-2.003865,0.914825,0.688283,0.24273,0.134315,0.951386,-0.115566,19.83,0
140090.0,-2.154668,-0.352782,0.194813,0.276238,0.583932,-0.175043,-0.069215,-1.88783,-0.217909,-1.472176,0.66609,-0.514441,1.055053,0.130011,-1.818691,1.33956,0.878753,-2.251818,-0.105905,0.461275,1.587337,0.95135,1.703029,0.557177,-1.366249,-0.429552,-1.346781,-0.723965,14.6,0
140100.0,-0.027481,-0.15365,0.321138,-0.85999,1.169886,-0.339001,0.053334,0.461826,0.343467,0.700569,-0.022872,0.30527,1.237768,-1.397509,0.410224,1.432182,1.60329,-2.24357,-0.857955,0.754966,0.323511,-0.1314,2.017225,-0.765774,-1.144359,-0.341196,0.789722,-0.947159,14.95,0
140119.0,-1.740268,-0.618652,-1.152657,-0.022714,0.67271,0.121179,1.443019,0.364738,-0.280255,-1.032195,-0.232385,-0.463219,0.445744,-0.048698,-2.27562,0.159357,1.644467,-0.444346,0.761544,-0.106069,-0.426893,-0.030033,1.626599,0.935051,3.215651,-0.942428,1.61395,-1.146426,37.18,0
140123.0,1.067139,-1.235116,-1.213435,-1.98986,-0.104829,0.09754,0.390242,0.04391,0.028912,-0.520891,0.236261,0.660045,-0.160394,0.795718,1.38914,1.410473,1.22659,-0.617153,0.538252,0.807273,-1.060006,0.134492,0.86554,0.589474,2.087428,-0.078693,-0.668228,-0.66491,394.04,0
140134.0,1.188779,0.686081,-0.193448,1.935774,1.00653,0.864645,-1.2398,-0.047938,-0.363299,-0.716997,3.134273,0.593119,0.538282,0.4369,-0.977237,0.78846,1.316691,-0.707871,-0.10443,-0.601172,-0.238493,0.841986,1.130113,0.160136,-0.612524,1.489416,-0.16095,1.045204,19.78,0
140171.0,0.425347,-0.091763,-0.01242,-0.198576,-0.255128,-1.292169,0.593499,-0.632315,1.936398,-0.20799,0.240669,0.184942,-0.701847,-0.487307,2.431884,1.945229,-0.744037,-0.713525,0.34727,-1.104974,-0.703362,1.76893,-0.269385,1.115716,1.829892,0.621715,-0.386678,1.098591,97.3,0
140173.0,-1.600078,-0.971972,0.106665,-1.204536,-0.272763,-0.385211,-1.089027,0.876392,-0.301434,0.314412,-0.789735,0.796528,0.624712,-0.569271,0.475375,0.685807,-0.526407,-0.99861,-0.028321,-0.371087,-0.650283,-0.452593,-0.731773,0.583365,-2.217512,0.435119,0.01418,0.603364,16.32,0
140207.0,0.224304,0.50836,0.606177,-0.869004,-0.088805,0.804312,0.987748,-0.396575,-0.968549,-1.885595,-0.353975,-1.504233,-1.929273,-1.58581,0.696503,0.14979,0.994911,0.411342,-0.291545,-1.25077,0.321247,0.785145,0.581726,0.776703,-0.218997,-0.783551,0.448835,-1.04482,539.44,0
140239.0,0.483142,0.057125,-2.108674,-0.670968,1.855629,0.602768,-0.562649,0.020491,1.820722,0.636273,0.83426,0.249271,-0.622823,2.197061,-0.51827,0.561288,-1.013403,0.575689,-1.259061,-0.452522,0.141648,0.3644,-0.783435,-1.091229,0.901611,0.531203,1.442366,1.132948,12.68,0
140244.0,-1.510728,-0.361433,-1.567433,-1.274354,-2.333688,1.03167,0.999256,0.536585,1.076964,-1.493477,2.22085,0.302394,-1.238437,-1.392843,0.760979,-0.936008,-1.461217,-0.789903,-0.659737,0.267953,0.427095,0.116799,1.107432,-0.793248,-0.670565,-0.344335,0.053328,1.20424,36.87,0
140271.0,0.35916,-1.548854,-1.966639,1.768103,-0.336948,1.042067,-0.593353,-2.379164,-0.218638,0.478662,0.518713,-1.64553,-1.281525,0.661365,0.667487,-1.096938,0.096443,-1.675819,0.160966,-0.951353,0.991286,0.068726,-0.732167,-1.82114,1.42187,-0.080397,0.775509,-0.00986,10.69,0
140275.0,-0.138673,-2.104666,-2.106124,0.258745,-1.117945,0.105072,-0.549702,2.406534,-0.169025,-0.344853,-1.12983,1.202783,0.168478,0.369567,1.317748,0.462495,0.128026,1.158352,1.267615,-0.534307,-0.371477,-1.019378,0.697342,2.027504,-0.603467,0.850407,0.768222,-0.619954,110.79,0
140287.0,-1.444853,1.457745,0.54419,-2.162472,-0.259644,-0.954684,-1.475564,-0.148323,-0.881764,-2.875426,0.799627,-2.312067,1.647991,-1.461367,0.572755,-1.291957,-3.495518,1.517809,-0.330753,-0.197379,-0.234784,-0.780866,0.732126,0.979749,0.04652,-1.309762,-0.98093,-1.724334,0.15,1
140291.0,0.879686,0.140538,-1.041762,-0.656264,-0.943321,-1.268965,-0.141828,-0.100248,1.499897,-0.323783,-0.323428,1.047775,-0.02015,-0.630941,-2.495052,-1.483226,-0.37313,0.127077,-0.556635,0.180467,0.196896,-0.147837,0.557418,0.974967,0.050177,-0.389421,-1.033811,0.260239,32.14,0
140292.0,1.606542,2.092249,-0.149966,-1.977518,-1.00819,-0.07044,0.065588,0.382367,-0.36323,-0.562131,0.481217,0.130941,-0.814703,-0.203364,-2.334671,-0.382566,1.433845,0.027646,-0.870021,1.532694,0.566475,0.566375,0.158473,-0.101567,1.610844,0.579291,0.324118,2.049489,9.21,0
140293.0,2.612252,-0.943554,-0.722315,-1.203126,0.998818,2.260309,1.103604,1.636746,-1.477385,1.900668,-0.117769,-0.158056,-2.735391,-2.429214,0.879422,-0.304303,-0.899153,0.003306,1.114874,-1.006734,-1.031384,1.002104,-0.418738,-0.590944,-0.151994,-0.211735,1.37307,-0.025878,128.25,0
140308.0,0.857868,0.366454,0.75522,-1.791863,-0.499739,2.14138,0.163183,-0.303169,-0.667683,-0.435558,0.89628,1.65877,1.103027,0.063025,-0.536925,-0.238445,1.147463,-0.822131,-0.488723,-1.220072,-0.101928,0.466601,-0.985688,0.451888,-0.864025,0.067126,0.560406,-0.775613,10.83,0
140312.0,0.56323,0.639067,0.364934,-0.540557,0.353322,-0.536906,-0.035681,0.816102,-0.189894,0.112315,1.639676,1.088673,-0.169246,-0.283771,-0.070593,-0.815938,0.22393,0.091247,-0.075563,0.193145,-0.995797,-1.099241,0.382505,0.406504,1.230903,0.884097,-0.467995,-0.772647,1.88,0
140335.0,0.946066,-1.155185,-0.922594,-0.095316,0.687138,0.078945,0.096797,0.161353,1.422709,-0.682225,-0.765485,-1.024745,0.506078,0.230448,-0.029174,-0.455884,-0.86317,-1.245537,0.875404,-1.827745,-1.223358,-0.069827,-0.568701,-1.509485,-0.209633,-2.999523,0.570978,0.91366,28.76,0
140347.0,-0.979406,0.492072,-0.139146,-0.886822,-0.505146,1.813637,0.851359,0.137037,-0.375815,-1.495431,0.773586,2.239584,0.606506,-0.591485,0.853874,-0.582532,1.184277,-1.04342,-1.240698,-0.983113,0.43715,-0.608194,1.371304,2.422169,0.183463,0.20092,-0.761267,0.052681,60.3,0
140365.0,0.400767,-0.662972,-1.628227,0.088683,1.07205,-0.403957,0.460644,-1.587146,0.839491,0.236854,-1.110043,0.758128,-0.501771,0.537071,-1.777001,0.652409,0.658283,-0.241641,0.289841,-0.638948,-0.103512,1.92942,0.035111,-0.398883,0.358037,-0.808192,1.48919,0.925821,7.89,0
140401.0,-0.066724,-0.06213,-0.377983,-0.716724,-0.950654,-0.746859,-1.660329,-0.328644,1.431173,1.06507,0.912957,1.290614,-0.31915,1.598964,-2.165183,1.236934,0.401582,-0.171216,-0.667359,-0.724802,0.287238,0.13258,0.756422,-2.162282,-0.630222,0.215794,0.172492,-0.453884,132.38,0
140403.0,0.465804,-2.087963,-0.216366,-0.493839,-0.137756,-0.18346,1.262181,-0.802942,1.896806,1.323431,0.031293,0.558042,-1.165257,-0.532885,0.570197,1.707665,0.777449,0.686363,0.419573,-1.159835,-0.548036,-0.95609,0.041211,0.160783,1.417092,0.996658,0.4328,-0.024997,36.33,0
140452.0,0.855278,1.189349,-1.478434,0.232737,0.043386,-0.422392,1.324913,2.296277,1.786448,-0.934318,0.135045,0.160522,-0.620124,0.305377,0.67682,3.05336,-0.682895,-0.815316,-1.074468,2.409654,0.343649,-0.544949,-0.829091,0.161819,1.171176,0.65979,-2.240988,0.709872,39.39,0
140455.0,-0.550173,0.705024,-1.164201,1.353667,-0.393684,-1.282967,-0.84853,-0.820079,-2.422777,1.506699,1.386072,1.778816,-1.717979,-0.324114,-0.965984,-0.260643,1.014467,-0.14205,-0.987258,-0.717225,-0.519916,0.020363,0.568177,1.037627,-0.597585,-0.570282,-1.028209,-0.668585,4.82,0
140470.0,0.472522,0.282408,-0.208674,0.774489,-0.132817,-0.737183,-0.106205,-0.603041,0.854037,0.059023,0.63864,-0.120077,0.948756,1.471865,-0.679762,-1.264572,0.144735,-0.490267,0.713137,-0.565378,-0.601459,0.56638,0.040881,-0.122884,-0.724368,0.811004,0.335245,0.095178,22.78,0
140514.0,-1.044165,1.62359,-0.089259,0.767955,-0.001103,1.050046,-0.246975,-1.314296,-0.086535,0.90617,-0.187567,0.407177,0.754801,1.212721,1.970262,0.509754,0.241387,0.040466,-0.855072,1.499762,0.039862,-0.129455,0.385168,-1.150774,-0.702632,0.748199,-1.51427,-1.663609,22.66,0
