customer_id,timestamp,age,gender,region,tenure_months,monthly_charges,total_charges,num_services,contract_type,payment_method,support_tickets,avg_call_minutes,has_online_backup,has_device_protection,has_tech_support,churn
6420,2023-01-05 10:59:00,24,M,east,69,84.9,5785.65,4,month-to-month,credit_card,2,524.6,1,0,0,0
6421,2023-01-05 11:00:00,63,M,east,32,79.25,2619.15,3,one_year,electronic_check,2,105.4,0,0,1,0
6422,2023-01-05 11:01:00,43,F,west,21,71.05,1524.85,6,two_year,credit_card,2,330.7,1,0,1,0
6423,2023-01-05 11:02:00,30,M,west,52,53.75,2790.65,4,one_year,electronic_check,0,320.4,0,1,0,0
6424,2023-01-05 11:03:00,69,F,north,72,24.25,1784.5,1,two_year,credit_card,2,270.2,0,0,0,0
6425,2023-01-05 11:04:00,88,F,west,72,54.2,3937.45,5,two_year,electronic_check,2,428.8,1,1,0,1
6426,2023-01-05 11:05:00,75,M,south,52,44.25,2276.1,4,one_year,bank_transfer,1,387.6,0,1,0,0
6427,2023-01-05 11:06:00,89,F,north,41,50.05,2029.05,3,one_year,bank_transfer,5,165.1,0,0,1,0
6428,2023-01-05 11:07:00,61,M,east,41,20.15,802.35,1,two_year,mailed_check,1,208.9,0,0,0,0
6429,2023-01-05 11:08:00,67,F,west,6,69.25,418.4,2,month-to-month,mailed_check,1,533.0,0,0,0,1
6430,2023-01-05 11:09:00,28,M,north,67,69.35,4653.25,6,one_year,credit_card,3,195.5,1,1,1,0
6431,2023-01-05 11:10:00,80,F,north,16,19.35,275.9,1,month-to-month,mailed_check,2,266.5,0,0,0,0
6432,2023-01-05 11:11:00,72,M,west,17,19.15,343.45,1,two_year,mailed_check,0,583.7,0,0,0,0
6433,2023-01-05 11:12:00,36,M,east,35,61.0,2130.45,5,month-to-month,mailed_check,0,514.4,1,1,0,0
6434,2023-01-05 11:13:00,43,F,north,58,20.5,1191.4,1,two_year,credit_card,2,419.4,0,0,0,0
6435,2023-01-05 11:14:00,62,M,west,1,50.5,50.5,3,month-to-month,electronic_check,0,182.4,0,1,0,1
6436,2023-01-05 11:15:00,18,M,south,52,50.2,2554.0,5,two_year,mailed_check,0,377.2,1,1,1,0
6437,2023-01-05 11:16:00,77,F,south,70,79.6,5589.45,7,two_year,bank_transfer,2,385.2,0,1,1,0
6438,2023-01-05 11:17:00,38,F,south,19,24.9,467.7,1,two_year,bank_transfer,0,246.9,0,0,0,0
6439,2023-01-05 11:18:00,23,M,east,1,74.4,74.4,2,month-to-month,electronic_check,0,21.7,0,0,0,1
6440,2023-01-05 11:19:00,42,F,north,35,106.9,3756.45,7,month-to-month,electronic_check,3,219.9,0,1,1,0
6441,2023-01-05 11:20:00,79,F,south,32,101.35,3334.9,5,month-to-month,electronic_check,1,304.9,0,1,0,0
6442,2023-01-05 11:21:00,38,F,south,17,55.35,920.5,4,month-to-month,credit_card,1,570.1,0,0,1,0
6443,2023-01-05 11:22:00,57,F,north,67,50.55,3431.75,3,one_year,credit_card,2,436.5,1,0,0,0
6444,2023-01-05 11:23:00,77,F,west,9,19.5,150.35,1,month-to-month,bank_transfer,1,64.8,0,0,0,0
6445,2023-01-05 11:24:00,20,M,north,31,79.45,2587.7,6,one_year,mailed_check,1,180.9,1,0,1,1
6446,2023-01-05 11:25:00,73,M,west,4,90.65,367.95,4,month-to-month,electronic_check,1,313.0,0,0,0,0
6447,2023-01-05 11:26:00,39,M,north,58,89.85,5125.75,5,one_year,bank_transfer,2,270.7,1,0,1,0
6448,2023-01-05 11:27:00,68,M,south,60,79.0,4801.1,7,one_year,mailed_check,1,3.1,0,1,1,0
6449,2023-01-05 11:28:00,31,M,north,58,104.65,6219.6,6,one_year,electronic_check,0,561.1,0,1,1,1
6450,2023-01-05 11:29:00,28,M,south,1,19.55,19.55,1,month-to-month,mailed_check,1,542.4,0,0,0,0
6451,2023-01-05 11:30:00,75,F,east,27,19.9,550.1,1,two_year,mailed_check,3,554.2,0,0,0,0
6452,2023-01-05 11:31:00,76,M,north,66,116.25,7862.25,8,one_year,electronic_check,1,257.1,1,1,1,0
6453,2023-01-05 11:32:00,89,M,east,15,87.75,1242.2,4,month-to-month,bank_transfer,0,500.0,0,0,0,0
6454,2023-01-05 11:33:00,67,M,west,47,100.05,4871.05,5,month-to-month,electronic_check,0,425.1,0,1,0,1
6455,2023-01-05 11:34:00,52,F,south,41,81.3,3190.65,3,month-to-month,credit_card,1,307.0,0,0,0,0
6456,2023-01-05 11:35:00,32,M,north,59,44.3,2666.75,3,month-to-month,electronic_check,0,46.3,0,0,0,0
6457,2023-01-05 11:36:00,39,F,east,50,70.35,3533.6,2,two_year,credit_card,1,100.7,0,0,0,0
6458,2023-01-05 11:37:00,65,M,north,17,44.45,792.15,4,one_year,credit_card,0,142.9,0,1,0,0
6459,2023-01-05 11:38:00,43,M,north,6,49.15,295.65,3,month-to-month,electronic_check,2,537.5,0,0,0,0
6460,2023-01-05 11:39:00,53,M,south,51,29.45,1459.35,2,month-to-month,credit_card,1,399.2,1,0,0,0
6461,2023-01-05 11:40:00,30,M,south,44,100.55,4398.15,6,month-to-month,electronic_check,0,589.8,1,0,1,1
6462,2023-01-05 11:41:00,50,M,north,49,85.3,4297.95,4,month-to-month,credit_card,2,339.9,1,0,0,0
6463,2023-01-05 11:42:00,35,M,west,2,95.65,167.3,5,month-to-month,electronic_check,3,50.8,1,0,0,1
6464,2023-01-05 11:43:00,26,M,east,59,69.1,4096.9,5,one_year,mailed_check,2,286.7,0,0,1,0
6465,2023-01-05 11:44:00,27,M,west,50,70.35,3454.6,5,month-to-month,bank_transfer,2,67.1,1,0,0,0
6466,2023-01-05 11:45:00,55,F,south,59,20.6,1286.0,1,two_year,mailed_check,3,540.8,0,0,0,0
6467,2023-01-05 11:46:00,44,M,south,18,74.15,1387.0,2,month-to-month,mailed_check,1,167.1,0,0,0,0
6468,2023-01-05 11:47:00,25,M,west,10,75.05,786.3,2,month-to-month,electronic_check,1,118.4,0,0,0,0
6469,2023-01-05 11:48:00,55,M,north,14,44.6,641.25,2,one_year,electronic_check,2,307.0,0,0,0,0
6470,2023-01-05 11:49:00,29,M,south,35,21.45,705.45,1,two_year,bank_transfer,2,484.3,0,0,0,0
6471,2023-01-05 11:50:00,19,M,west,8,43.45,345.5,2,one_year,mailed_check,0,306.2,0,0,0,0
6472,2023-01-05 11:51:00,27,M,south,18,20.05,345.9,1,one_year,bank_transfer,2,22.9,0,0,0,0
6473,2023-01-05 11:52:00,50,F,west,60,94.15,5811.8,5,one_year,bank_transfer,0,445.8,1,0,0,0
6474,2023-01-05 11:53:00,87,F,south,1,94.4,94.4,5,month-to-month,electronic_check,0,20.4,0,1,0,1
6475,2023-01-05 11:54:00,35,F,south,6,19.55,124.45,1,two_year,mailed_check,1,362.6,0,0,0,0
6476,2023-01-05 11:55:00,38,F,west,19,75.9,1375.6,6,month-to-month,mailed_check,1,370.2,1,0,1,0
6477,2023-01-05 11:56:00,35,M,north,53,64.15,3491.55,5,one_year,bank_transfer,3,125.1,1,0,1,0
6478,2023-01-05 11:57:00,43,M,west,72,109.55,7920.7,7,two_year,bank_transfer,2,267.9,1,1,0,0
6479,2023-01-05 11:58:00,70,F,north,60,110.8,6640.7,7,two_year,credit_card,0,3.7,1,1,1,0
6480,2023-01-05 11:59:00,41,F,south,1,55.0,55.0,3,month-to-month,credit_card,0,170.2,0,0,0,1
6481,2023-01-05 12:00:00,66,F,east,13,53.45,718.1,4,month-to-month,mailed_check,2,371.6,0,1,1,0
6482,2023-01-05 12:01:00,83,F,east,5,69.95,320.4,2,month-to-month,credit_card,4,170.5,0,0,0,0
6483,2023-01-05 12:02:00,87,M,west,1,101.45,101.45,5,month-to-month,electronic_check,0,28.6,0,1,0,1
6484,2023-01-05 12:03:00,59,M,west,13,97.0,1334.45,5,month-to-month,electronic_check,1,404.6,0,1,0,0
6485,2023-01-05 12:04:00,70,M,east,37,90.6,3358.65,8,one_year,bank_transfer,1,445.4,1,1,1,0
6486,2023-01-05 12:05:00,85,M,east,64,73.55,4764.0,3,month-to-month,mailed_check,0,517.8,0,0,0,0
6487,2023-01-05 12:06:00,75,F,south,5,67.95,350.3,5,month-to-month,bank_transfer,3,525.3,0,1,1,1
6488,2023-01-05 12:07:00,39,F,west,61,94.35,5703.0,5,two_year,bank_transfer,1,297.8,1,0,1,0
6489,2023-01-05 12:08:00,27,F,east,1,69.5,69.5,2,month-to-month,electronic_check,1,244.4,0,0,0,1
6490,2023-01-05 12:09:00,26,M,north,1,18.85,18.85,1,month-to-month,mailed_check,1,351.5,0,0,0,1
6491,2023-01-05 12:10:00,82,M,west,26,19.4,525.55,1,one_year,mailed_check,1,475.6,0,0,0,0
6492,2023-01-05 12:11:00,58,F,south,1,69.2,69.2,2,month-to-month,electronic_check,1,285.2,0,0,0,1
6493,2023-01-05 12:12:00,39,M,south,24,19.75,483.15,1,two_year,mailed_check,2,597.1,0,0,0,0
6494,2023-01-05 12:13:00,43,M,south,17,54.6,934.8,5,one_year,electronic_check,0,382.5,0,1,1,0
6495,2023-01-05 12:14:00,38,F,west,26,29.8,786.5,2,month-to-month,mailed_check,2,184.9,0,1,0,0
6496,2023-01-05 12:15:00,76,M,south,1,69.65,69.65,2,month-to-month,electronic_check,1,476.2,0,0,0,1
6497,2023-01-05 12:16:00,62,M,south,40,101.85,4086.3,5,month-to-month,electronic_check,1,90.5,0,0,0,1
6498,2023-01-05 12:17:00,82,M,north,52,103.05,5364.8,6,month-to-month,electronic_check,3,561.5,1,1,0,0
6499,2023-01-05 12:18:00,40,F,south,1,82.3,82.3,4,month-to-month,electronic_check,0,204.2,1,1,0,1
6500,2023-01-05 12:19:00,52,M,north,1,20.3,20.3,1,month-to-month,mailed_check,1,411.0,0,0,0,0
6501,2023-01-05 12:20:00,26,F,east,21,35.1,770.4,3,two_year,mailed_check,2,375.2,0,0,1,0
6502,2023-01-05 12:21:00,88,F,west,67,105.7,6816.95,6,one_year,bank_transfer,1,57.5,1,1,0,0
6503,2023-01-05 12:22:00,55,F,south,44,56.25,2419.55,4,month-to-month,bank_transfer,1,433.0,0,0,1,0
6504,2023-01-05 12:23:00,58,M,west,70,60.35,4138.7,6,one_year,electronic_check,0,187.1,1,1,1,0
6505,2023-01-05 12:24:00,48,M,west,3,79.25,267.6,3,month-to-month,electronic_check,1,228.7,0,0,0,1
6506,2023-01-05 12:25:00,37,M,north,56,59.8,3457.45,5,two_year,bank_transfer,4,57.9,1,1,0,0
6507,2023-01-05 12:26:00,87,F,east,13,84.6,1115.2,3,month-to-month,electronic_check,0,486.1,0,0,0,1
6508,2023-01-05 12:27:00,53,F,east,58,93.4,5435.6,5,month-to-month,bank_transfer,2,516.2,1,0,0,1
6509,2023-01-05 12:28:00,67,F,south,42,94.2,4186.3,4,month-to-month,electronic_check,1,80.6,0,0,0,1
6510,2023-01-05 12:29:00,20,M,west,1,25.05,25.05,1,month-to-month,electronic_check,5,487.6,0,0,0,1
6511,2023-01-05 12:30:00,38,F,south,46,99.65,4630.2,6,two_year,mailed_check,1,538.8,0,1,1,0
6512,2023-01-05 12:31:00,76,F,north,63,50.65,3221.25,3,two_year,bank_transfer,4,58.4,0,0,0,0
6513,2023-01-05 12:32:00,24,M,east,11,60.9,688.5,5,month-to-month,electronic_check,1,598.5,1,1,1,0
6514,2023-01-05 12:33:00,25,M,north,15,59.65,867.1,4,month-to-month,bank_transfer,1,2.7,0,1,1,0
6515,2023-01-05 12:34:00,77,M,south,72,64.7,4746.05,7,two_year,electronic_check,1,505.4,1,1,1,0
6516,2023-01-05 12:35:00,40,F,east,29,25.1,712.85,1,month-to-month,credit_card,0,335.0,0,0,0,1
6517,2023-01-05 12:36:00,37,M,east,1,48.95,48.95,3,month-to-month,electronic_check,0,574.4,0,1,0,1
6518,2023-01-05 12:37:00,59,F,south,6,54.85,355.1,3,month-to-month,electronic_check,1,202.9,0,0,0,0
6519,2023-01-05 12:38:00,32,M,south,1,45.3,45.3,2,month-to-month,electronic_check,0,216.5,0,0,0,1
6520,2023-01-05 12:39:00,21,M,north,63,91.35,5764.7,4,one_year,electronic_check,0,504.2,1,0,0,0
6521,2023-01-05 12:40:00,18,M,south,2,85.85,167.3,4,month-to-month,electronic_check,0,426.4,0,1,0,1
6522,2023-01-05 12:41:00,23,F,east,18,25.1,428.45,1,two_year,mailed_check,0,360.3,0,0,0,0
6523,2023-01-05 12:42:00,29,F,east,43,34.0,1505.35,3,month-to-month,bank_transfer,2,386.6,0,0,1,0
6524,2023-01-05 12:43:00,68,F,south,15,45.9,693.45,5,one_year,mailed_check,1,409.6,1,1,1,0
6525,2023-01-05 12:44:00,39,M,north,10,95.2,930.4,4,month-to-month,electronic_check,2,28.7,0,0,0,1
6526,2023-01-05 12:45:00,23,M,east,55,20.5,1177.95,1,two_year,mailed_check,0,70.7,0,0,0,0
6527,2023-01-05 12:46:00,19,M,east,49,100.6,5069.65,5,one_year,bank_transfer,1,108.8,0,0,1,1
6528,2023-01-05 12:47:00,52,M,north,6,55.3,324.25,4,month-to-month,mailed_check,0,106.1,1,1,0,1
6529,2023-01-05 12:48:00,79,M,east,70,20.35,1458.1,1,two_year,credit_card,2,505.7,0,0,0,0
6530,2023-01-05 12:49:00,42,M,north,2,74.85,156.4,2,month-to-month,mailed_check,1,236.7,0,0,0,1
6531,2023-01-05 12:50:00,22,M,south,63,36.1,2298.9,3,one_year,bank_transfer,1,293.7,0,0,1,0
6532,2023-01-05 12:51:00,34,F,east,25,65.8,1679.65,5,month-to-month,bank_transfer,2,53.6,1,0,1,0
6533,2023-01-05 12:52:00,54,F,east,18,20.35,369.6,1,one_year,bank_transfer,3,522.4,0,0,0,0
6534,2023-01-05 12:53:00,31,M,east,28,105.8,2998.0,6,month-to-month,electronic_check,1,6.2,1,0,1,0
6535,2023-01-05 12:54:00,89,F,west,53,96.75,5206.55,6,one_year,mailed_check,1,50.0,1,0,1,0
6536,2023-01-05 12:55:00,73,M,north,35,102.35,3626.1,6,one_year,bank_transfer,2,487.3,1,1,0,1
6537,2023-01-05 12:56:00,43,M,west,1,24.4,24.4,1,month-to-month,mailed_check,0,78.4,0,0,0,0
6538,2023-01-05 12:57:00,87,M,south,70,115.65,7968.85,8,one_year,credit_card,3,476.0,1,1,1,1
6539,2023-01-05 12:58:00,41,M,south,2,79.85,152.45,4,month-to-month,electronic_check,0,210.3,0,1,1,1
6540,2023-01-05 12:59:00,28,F,west,26,73.05,1959.5,6,month-to-month,electronic_check,1,465.7,1,0,1,0
6541,2023-01-05 13:00:00,86,F,south,34,64.35,2053.05,5,one_year,electronic_check,0,30.2,1,0,0,0
6542,2023-01-05 13:01:00,88,F,north,19,20.5,398.55,1,two_year,mailed_check,2,204.8,0,0,0,0
6543,2023-01-05 13:02:00,40,M,east,15,76.0,1130.85,2,month-to-month,mailed_check,1,288.8,0,0,0,1
6544,2023-01-05 13:03:00,61,F,east,62,54.75,3425.35,4,one_year,credit_card,1,375.4,0,1,0,0
6545,2023-01-05 13:04:00,30,F,east,42,104.75,4323.45,6,month-to-month,bank_transfer,1,501.7,1,1,0,1
6546,2023-01-05 13:05:00,64,F,north,9,74.65,703.55,6,month-to-month,electronic_check,1,146.7,1,0,0,1
6547,2023-01-05 13:06:00,68,M,east,24,51.15,1275.7,3,month-to-month,electronic_check,2,395.3,0,0,0,0
6548,2023-01-05 13:07:00,69,M,north,68,41.95,2965.75,4,two_year,electronic_check,2,91.1,1,1,0,0
6549,2023-01-05 13:08:00,59,M,east,31,54.35,1647.0,4,month-to-month,mailed_check,3,477.1,0,1,1,0
6550,2023-01-05 13:09:00,69,F,east,1,56.25,56.25,3,month-to-month,electronic_check,1,559.9,0,0,0,1
6551,2023-01-05 13:10:00,58,M,west,21,106.1,2249.95,6,month-to-month,electronic_check,0,28.4,0,1,1,1
6552,2023-01-05 13:11:00,77,F,west,63,96.0,6109.75,5,one_year,electronic_check,1,47.9,1,0,0,0
6553,2023-01-05 13:12:00,31,F,north,2,79.75,159.4,3,month-to-month,bank_transfer,1,472.5,0,0,0,1
6554,2023-01-05 13:13:00,53,F,north,61,61.45,3751.15,6,two_year,bank_transfer,0,528.1,1,1,1,0
6555,2023-01-05 13:14:00,48,F,east,1,68.65,68.65,2,month-to-month,electronic_check,2,388.9,0,0,0,1
6556,2023-01-05 13:15:00,56,M,west,18,19.65,411.25,1,one_year,mailed_check,1,276.7,0,0,0,0
6557,2023-01-05 13:16:00,28,F,north,6,19.0,105.5,1,one_year,credit_card,0,461.4,0,0,0,0
6558,2023-01-05 13:17:00,41,F,south,33,100.0,3320.6,5,month-to-month,electronic_check,3,179.8,1,0,0,0
6559,2023-01-05 13:18:00,87,M,south,16,20.25,327.45,1,month-to-month,bank_transfer,2,595.1,0,0,0,1
6560,2023-01-05 13:19:00,25,F,south,56,98.7,5669.5,6,month-to-month,electronic_check,0,508.8,0,1,1,0
6561,2023-01-05 13:20:00,64,M,east,23,19.8,465.45,1,one_year,mailed_check,0,532.3,0,0,0,0
6562,2023-01-05 13:21:00,66,M,south,9,73.8,704.3,3,month-to-month,electronic_check,2,512.9,0,1,0,0
6563,2023-01-05 13:22:00,52,F,south,14,100.2,1369.8,5,month-to-month,electronic_check,0,559.7,1,0,0,1
6564,2023-01-05 13:23:00,20,M,west,15,74.9,1107.25,2,month-to-month,bank_transfer,0,38.7,0,0,0,1
6565,2023-01-05 13:24:00,20,M,south,5,20.05,95.55,1,month-to-month,credit_card,3,545.2,0,0,0,0
6566,2023-01-05 13:25:00,38,M,north,61,106.2,6375.2,6,month-to-month,electronic_check,0,149.2,1,0,0,0
6567,2023-01-05 13:26:00,25,M,west,70,116.55,8152.3,8,two_year,credit_card,1,215.5,1,1,1,0
6568,2023-01-05 13:27:00,24,M,south,15,99.7,1566.75,5,month-to-month,electronic_check,0,222.3,0,0,0,0
6569,2023-01-05 13:28:00,29,M,west,8,19.7,130.25,1,two_year,mailed_check,2,139.5,0,0,0,0
6570,2023-01-05 13:29:00,31,F,west,8,19.5,162.15,1,two_year,mailed_check,3,263.1,0,0,0,0
6571,2023-01-05 13:30:00,79,F,east,4,29.15,110.05,2,month-to-month,mailed_check,0,303.3,0,0,0,0
6572,2023-01-05 13:31:00,64,F,north,34,55.0,1885.15,4,one_year,mailed_check,1,89.2,1,0,0,0
6573,2023-01-05 13:32:00,20,M,west,68,90.8,6302.85,8,two_year,credit_card,0,215.7,1,1,1,0
6574,2023-01-05 13:33:00,63,F,east,45,51.0,2264.5,5,one_year,bank_transfer,0,208.9,1,1,1,0
6575,2023-01-05 13:34:00,27,F,south,9,90.1,816.8,4,month-to-month,electronic_check,1,404.8,0,1,0,0
6576,2023-01-05 13:35:00,48,F,west,22,59.05,1253.5,4,month-to-month,mailed_check,3,348.5,0,0,1,0
6577,2023-01-05 13:36:00,20,F,west,2,20.3,41.2,1,month-to-month,mailed_check,1,429.7,0,0,0,0
6578,2023-01-05 13:37:00,24,M,west,70,72.95,5265.55,6,two_year,bank_transfer,0,470.4,1,1,1,0
6579,2023-01-05 13:38:00,27,F,north,10,73.55,693.3,6,one_year,credit_card,2,400.2,0,1,1,0
6580,2023-01-05 13:39:00,49,M,east,72,84.3,5997.1,7,two_year,credit_card,1,144.7,0,1,1,0
6581,2023-01-05 13:40:00,51,F,south,49,78.0,3824.2,6,one_year,credit_card,1,301.3,1,1,0,0
6582,2023-01-05 13:41:00,43,F,north,54,72.1,3886.05,5,one_year,mailed_check,0,279.9,1,0,1,0
6583,2023-01-05 13:42:00,63,F,south,71,106.75,7283.25,7,two_year,credit_card,1,44.4,1,1,0,0
6584,2023-01-05 13:43:00,70,F,north,22,19.25,412.55,1,one_year,mailed_check,1,536.7,0,0,0,0
6585,2023-01-05 13:44:00,71,F,north,50,20.55,1070.25,1,two_year,credit_card,0,54.9,0,0,0,0
6586,2023-01-05 13:45:00,60,F,east,43,20.0,817.95,1,one_year,mailed_check,1,585.9,0,0,0,0
6587,2023-01-05 13:46:00,57,F,east,45,24.65,1171.3,1,two_year,credit_card,3,19.0,0,0,0,0
6588,2023-01-05 13:47:00,53,M,south,64,103.5,6548.65,6,month-to-month,bank_transfer,4,437.8,1,0,0,0
6589,2023-01-05 13:48:00,35,F,north,23,23.85,625.65,1,two_year,mailed_check,0,172.5,0,0,0,0
6590,2023-01-05 13:49:00,53,F,west,68,25.8,1911.5,1,two_year,credit_card,3,542.8,0,0,0,0
6591,2023-01-05 13:50:00,18,F,east,1,70.85,70.85,2,month-to-month,electronic_check,1,494.4,0,0,0,1
6592,2023-01-05 13:51:00,88,M,east,2,69.8,134.7,2,month-to-month,credit_card,0,15.0,0,0,0,1
6593,2023-01-05 13:52:00,45,M,north,26,59.45,1507.0,4,one_year,credit_card,1,13.2,0,0,1,0
6594,2023-01-05 13:53:00,73,M,north,55,54.55,2978.3,5,month-to-month,bank_transfer,0,361.9,0,1,1,1
6595,2023-01-05 13:54:00,87,M,north,14,20.05,299.3,1,month-to-month,electronic_check,2,89.8,0,0,0,0
6596,2023-01-05 13:55:00,54,M,north,71,82.55,5832.65,7,two_year,electronic_check,0,8.5,0,1,1,0
6597,2023-01-05 13:56:00,80,M,west,64,81.25,5567.55,7,one_year,electronic_check,0,580.7,1,1,1,0
6598,2023-01-05 13:57:00,52,F,south,7,70.75,450.8,5,month-to-month,credit_card,2,379.7,0,0,1,1
6599,2023-01-05 13:58:00,27,F,east,57,74.3,4166.35,7,two_year,credit_card,4,6.5,1,1,1,0
6600,2023-01-05 13:59:00,19,F,west,13,94.1,1215.6,5,month-to-month,electronic_check,2,294.3,1,1,0,1
6601,2023-01-05 14:00:00,27,F,west,3,29.7,91.7,2,month-to-month,credit_card,1,94.5,0,0,0,1
6602,2023-01-05 14:01:00,86,M,south,72,109.7,7898.45,7,two_year,credit_card,2,483.1,1,1,1,0
6603,2023-01-05 14:02:00,52,F,south,40,96.35,3915.4,5,month-to-month,credit_card,0,17.2,1,1,0,0
6604,2023-01-05 14:03:00,41,M,south,14,66.6,979.5,4,month-to-month,credit_card,1,222.5,0,0,1,0
6605,2023-01-05 14:04:00,50,M,north,2,44.5,90.05,2,month-to-month,electronic_check,0,142.8,0,0,0,0
6606,2023-01-05 14:05:00,36,M,west,66,110.9,7432.05,7,one_year,credit_card,3,588.5,1,1,1,1
6607,2023-01-05 14:06:00,81,F,east,38,105.0,4026.4,6,month-to-month,electronic_check,3,46.9,0,1,1,1
6608,2023-01-05 14:07:00,90,M,south,1,25.3,25.3,1,month-to-month,electronic_check,2,431.9,0,0,0,1
6609,2023-01-05 14:08:00,24,M,east,22,55.15,1193.05,4,one_year,credit_card,0,286.8,1,0,1,1
6610,2023-01-05 14:09:00,70,M,east,1,20.1,20.1,1,month-to-month,mailed_check,0,489.9,0,0,0,1
6611,2023-01-05 14:10:00,42,M,north,5,80.1,398.55,3,month-to-month,mailed_check,2,128.5,0,0,0,0
6612,2023-01-05 14:11:00,21,M,east,29,69.05,1958.45,5,one_year,bank_transfer,0,513.2,0,0,1,0
6613,2023-01-05 14:12:00,85,M,west,1,69.9,69.9,2,month-to-month,mailed_check,3,570.2,0,0,0,1
6614,2023-01-05 14:13:00,22,F,east,3,20.4,63.15,1,month-to-month,mailed_check,2,127.9,0,0,0,0
6615,2023-01-05 14:14:00,33,M,east,71,19.7,1301.1,1,two_year,credit_card,3,145.6,0,0,0,0
6616,2023-01-05 14:15:00,19,M,north,9,50.1,484.05,3,month-to-month,electronic_check,3,578.2,1,0,0,0
6617,2023-01-05 14:16:00,52,M,east,43,101.4,4528.0,5,month-to-month,electronic_check,2,260.5,1,0,0,1
6618,2023-01-05 14:17:00,61,F,west,48,83.45,3887.85,7,one_year,credit_card,1,501.1,1,1,0,0
6619,2023-01-05 14:18:00,41,M,south,26,86.65,2208.75,4,month-to-month,credit_card,0,505.5,1,0,0,0
6620,2023-01-05 14:19:00,23,F,east,9,20.15,238.15,1,month-to-month,bank_transfer,2,186.5,0,0,0,0
6621,2023-01-05 14:20:00,26,M,east,1,80.8,80.8,3,month-to-month,electronic_check,2,107.3,0,0,0,1
6622,2023-01-05 14:21:00,86,F,north,46,19.4,958.15,1,two_year,credit_card,2,219.9,0,0,0,0
6623,2023-01-05 14:22:00,76,M,south,2,62.05,118.3,3,month-to-month,bank_transfer,0,355.1,0,0,0,1
6624,2023-01-05 14:23:00,86,M,west,1,76.45,76.45,2,month-to-month,electronic_check,1,298.3,0,0,0,1
6625,2023-01-05 14:24:00,56,M,west,64,60.05,3845.45,6,two_year,bank_transfer,0,442.1,0,1,1,0
6626,2023-01-05 14:25:00,57,F,south,12,91.3,1094.5,4,month-to-month,electronic_check,2,329.3,1,0,0,1
6627,2023-01-05 14:26:00,75,M,south,6,95.75,573.75,5,month-to-month,electronic_check,1,483.3,0,1,0,1
6628,2023-01-05 14:27:00,63,F,west,59,20.35,1267.0,1,one_year,mailed_check,3,62.4,0,0,0,0
6629,2023-01-05 14:28:00,49,F,north,7,94.05,633.45,5,one_year,mailed_check,0,263.5,1,0,0,0
6630,2023-01-05 14:29:00,39,F,south,72,84.1,6129.65,7,two_year,credit_card,3,9.6,1,1,0,0
6631,2023-01-05 14:30:00,53,M,north,16,78.75,1218.25,3,month-to-month,electronic_check,3,72.5,0,0,0,0
6632,2023-01-05 14:31:00,22,M,north,25,55.55,1405.3,3,month-to-month,credit_card,0,198.9,0,1,0,0
6633,2023-01-05 14:32:00,32,F,east,34,62.65,2274.9,5,month-to-month,electronic_check,2,540.9,1,0,1,1
6634,2023-01-05 14:33:00,71,F,south,1,74.5,74.5,2,month-to-month,electronic_check,1,228.1,0,0,0,1
6635,2023-01-05 14:34:00,81,F,west,10,102.1,1068.85,6,month-to-month,credit_card,2,164.1,1,1,0,1
6636,2023-01-05 14:35:00,25,M,west,24,20.1,533.9,1,one_year,mailed_check,0,402.5,0,0,0,0
6637,2023-01-05 14:36:00,25,F,west,10,70.3,676.15,5,one_year,electronic_check,1,422.1,1,0,0,0
6638,2023-01-05 14:37:00,24,M,east,69,53.65,3804.4,4,one_year,credit_card,1,288.8,1,0,0,0
6639,2023-01-05 14:38:00,75,M,east,57,20.75,1118.8,1,two_year,mailed_check,1,173.1,0,0,0,0
6640,2023-01-05 14:39:00,40,M,east,50,103.4,5236.4,7,one_year,bank_transfer,0,181.1,1,1,1,0
6641,2023-01-05 14:40:00,41,M,west,28,50.8,1386.8,5,one_year,mailed_check,2,111.3,0,1,1,0
6642,2023-01-05 14:41:00,18,F,north,16,50.15,762.25,3,month-to-month,electronic_check,1,217.6,0,0,0,1
6643,2023-01-05 14:42:00,88,M,east,25,79.0,1902.0,7,month-to-month,mailed_check,1,101.0,1,0,1,0
6644,2023-01-05 14:43:00,49,F,north,3,74.6,239.05,3,month-to-month,bank_transfer,1,385.8,1,0,0,0
6645,2023-01-05 14:44:00,76,M,south,61,96.5,5673.7,4,one_year,bank_transfer,1,536.8,0,0,0,0
6646,2023-01-05 14:45:00,69,F,south,2,20.1,39.8,1,month-to-month,mailed_check,1,152.6,0,0,0,0
6647,2023-01-05 14:46:00,28,M,east,51,19.4,997.75,1,one_year,mailed_check,0,145.3,0,0,0,0
6648,2023-01-05 14:47:00,76,F,west,71,77.55,5574.35,6,two_year,credit_card,0,538.9,0,1,0,0
6649,2023-01-05 14:48:00,58,F,north,20,20.05,406.05,1,month-to-month,mailed_check,0,340.8,0,0,0,0
6650,2023-01-05 14:49:00,62,M,east,6,19.85,138.85,1,month-to-month,credit_card,2,437.9,0,0,0,0
6651,2023-01-05 14:50:00,32,F,north,6,20.2,123.65,1,month-to-month,mailed_check,2,533.5,0,0,0,0
6652,2023-01-05 14:51:00,79,F,north,29,67.45,1801.1,5,month-to-month,mailed_check,1,399.0,1,0,1,0
